bench,node,strategy,throughout,tpp
string_match,1,c-bo-mcs_spin,0.0318167356029271,0.000257549221947728
p_raytrace,2,mutexee,0.0174978127734033,0.000216412465684547
histogram,1,c-bo-mcs_stp,1,0.00846648009197374
streamcluster,2,mcs_spin,0.684931506849315,0.00450101852648032
dedup,2,malth_stp,0.0452488687782805,0.000469827602756169
pca_ll,1,spinlock-ls,429998,2784.59156832631
lu_ncb,2,clh_stp,0.0793650793650794,0.000427793029514282
volrend,2,ahmcs,0.0970873786407767,0.000927085482385081
streamcluster_ll,1,pthreadadapt,21152,172.864325090585
pca_ll,2,c-bo-mcs_stp,97730,964.085026242339
histogram,2,ahmcs,0.380228136882129,0.00376228702746578
p_raytrace,1,ticket-ls,0.0172117039586919,0.000213344395018337
radiosity_ll,2,partitioned,311047,1901.349168327
streamcluster,2,ttas,0.884955752212389,0.00582996181783107
histogram,2,mcs-timepub,0.408163265306122,0.00401904164055093
histogram,1,spinlock,1.01010101010101,0.00802549803451942
rocksdb,1,backoff,3219163,24042.912730782
word_count,2,mcs-timepub,0.12970168612192,0.00115528911261386
histogram,2,pthread,0.396825396825397,0.00394062982479633
memcached-new,1,c-tkt-tkt,469511,2918.68311655537
kmeans,2,ahmcs,0.0387897595034911,0.000244951037554015
swaptions,2,c-ptl-tkt,0.0672947510094213,0.000451205290072319
linear_regression,1,mcs_stp,1.23456790123457,0.0095060594474736
ferret,2,clh-ls,0.0109301563012351,7.04418256407303e-05
radiosity,2,ttas-ls,0.101112234580384,0.0010422883330286
histogram,1,partitioned,0.99009900990099,0.00783018759853166
lu_cb,1,pthread,0.0522466039707419,0.000436286819422665
barnes,1,malth_stp,0.0542005420054201,0.000451082769743078
histogram,2,c-bo-mcs_stp,0.595238095238095,0.00526632101344239
radiosity,1,ttas-ls,0.102459016393443,0.00112158979053961
lu_ncb,1,hticket-ls,0.0476190476190476,0.000332772865736734
radiosity,2,clh_stp,0.0147383935151069,0.00018787774792763
dedup,2,c-ptl-tkt,0.0657894736842105,0.000656203155625329
canneal,2,spinlock,0.0181818181818182,0.000183424728782592
ferret,2,mcs-timepub,0.0408496732026144,0.000251749267702667
memcached-old,1,mcs_stp,197934,1620.51884996296
histogram,2,hticket-ls,0.465116279069767,0.00438513819833194
histogram,2,c-bo-mcs_spin,0.380228136882129,0.00381932454550296
lu_ncb,2,spinlock-ls,0.0786782061369001,0.00042437735260402
bodytrack,1,mcs_stp,0.0393700787401575,0.000378417125612439
water_spatial,2,partitioned,0.0881057268722467,0.000639677318921579
histogram,2,spinlock-ls,0.578034682080925,0.00504209026023256
fmm,1,ttas-ls,0.0538213132400431,0.000476439774663825
p_raytrace,2,hmcs,0.0177210703526493,0.000217048969334352
histogram,2,c-bo-mcs_spin,0.645161290322581,0.00549839433964056
histogram,2,mcs_stp,0.289017341040462,0.00308477608156429
vips,2,ahmcs,0.107066381156317,0.000681233181957893
streamcluster_ll,2,pthreadadapt,17089,112.831345100965
vips,1,ttas,0.0893655049151028,0.00071442805437974
histogram,2,spinlock-ls,0.584795321637427,0.0051339342302159
fmm,1,spinlock,0.0554938956714761,0.000490245468499476
histogram,2,ticket-ls,0.440528634361233,0.00416825673503693
lu_cb,2,pthreadadapt,0.0784929356357928,0.000569098343627149
ferret,2,ttas-ls,0.0379218809252939,0.000235469266335903
p_raytrace,1,malth_stp,0.0177304964539007,0.000216881399346081
histogram,2,ticket,0.632911392405063,0.00539631360872963
histogram,2,ahmcs,0.37593984962406,0.00373445397226475
s_raytrace_ll,2,ahmcs,327952,1886.96629322223
histogram,1,mcs_stp,1,0.00859727896808442
streamcluster,2,c-bo-mcs_spin,1.12359550561798,0.00709983195833728
x264,2,pthreadadapt,0.144300144300144,0.000875681910360474
swaptions,2,c-bo-mcs_stp,0.0673854447439353,0.000450673175772995
streamcluster,1,ticket,1.05263157894737,0.00845285622730413
lu_ncb,2,partitioned,0.0736377025036819,0.000400917134669566
streamcluster,2,backoff,0.684931506849315,0.00452677372314505
dedup,1,ttas-ls,0.0285551113649343,0.000290712058918887
histogram,1,clh-ls,1,0.00811880995035827
histogram,2,c-tkt-tkt,0.4,0.00391767502692119
histogram,2,clh_stp,0.335570469798658,0.00341284717789431
histogram,2,c-bo-mcs_stp,0.387596899224806,0.00377920528271222
canneal,2,ttas,0.0182648401826484,0.000183879255000231
histogram,2,spinlock-ls,0.364963503649635,0.00363155237090363
lu_cb,2,malth_stp,0.0688231245698555,0.000518172835095153
streamcluster_ll,1,pthreadadapt,21960,180.741349162237
p_raytrace,1,mcs_stp,0.0176429075511644,0.000218620621839508
ferret,2,ttas,0.03690036900369,0.000229706951783517
memcached-old,1,mcs_stp,178184,1464.38642924437
linear_regression,2,malth_stp,1.92307692307692,0.0121487396927815
bodytrack,2,pthread,0.0431406384814495,0.000410492456807444
canneal,2,clh_stp,0.0182848784055586,0.000184156100027208
streamcluster_ll,2,mcs_spin,35384,230.980968680028
blackscholes,2,ticket-ls,0.0337040781934614,0.000330539267169013
streamcluster,2,backoff,0.8,0.00528695970384524
histogram,2,ttas,0.50251256281407,0.00458977421895456
x264,2,mcs-timepub,0.143884892086331,0.000872992173980468
streamcluster,2,ticket-ls,0.657894736842105,0.00430475195283135
linear_regression,2,ticket-ls,1.96078431372549,0.0123892058102798
vips,2,c-ptl-tkt,0.123915737298637,0.000782559656993585
radiosity,2,mcs_stp,0.0155666251556663,0.000196295101867501
lu_ncb,2,mcs-timepub,0.0701754385964912,0.000400908518839969
water_nsquared,2,malth_stp,0.034952813701503,0.000222311422852748
lu_cb,1,mcs-ls,0.0521648408972353,0.000435361820118346
x264,1,clh-ls,0.0906618313689937,0.000696990548498002
histogram,2,malth_stp,0.584795321637427,0.00514918178574572
histogram,2,ahmcs,0.546448087431694,0.00493195867348087
histogram,2,alock-ls,0.398406374501992,0.00390488190327037
upscaledb,1,c-bo-mcs_stp,87354,984.044530262366
word_count,2,hmcs,0.134408602150538,0.00116586129162951
linear_regression,1,mcs_stp,1.42857142857143,0.0105656124161245
s_raytrace_ll,1,c-tkt-tkt,189126,1474.51808813058
histogram,1,ticket,0.99009900990099,0.00820530493477295
streamcluster_ll,2,ttas,32333,208.979645907313
bodytrack,1,malth_spin,0.0350017500875044,0.000353009297920723
blackscholes,2,spinlock-ls,0.0335120643431635,0.000329153888557501
sqlite,1,mcs-timepub,28563,202.796515887271
histogram,1,clh-ls,0.961538461538461,0.00805580552943886
memcached-new,1,c-bo-mcs_spin,452651,2830.75136630433
upscaledb,2,c-bo-mcs_stp,60904,697.052864061621
matrix_multiply,1,pthreadadapt,0.0341180484476288,0.000278259566439373
water_nsquared,2,spinlock-ls,0.0349406009783368,0.000218503584064798
radiosity_ll,1,spinlock-ls,327410,2590.05184509966
memcached-new,1,pthreadadapt,397144,2576.47263416457
radiosity,1,spinlock,0.109289617486339,0.00118326631498304
pca_ll,1,c-bo-mcs_stp,422694,2756.40351884064
ferret,2,mcs_stp,0.044543429844098,0.000272474257689334
memcached-new,1,spinlock,459280,2854.82075345786
memcached-new,1,mcs_spin,467273,2917.41801441207
volrend,1,spinlock,0.11001100110011,0.00100878487598563
histogram,2,pthread,0.606060606060606,0.00512087253768797
histogram,1,ticket,1,0.00844061296136475
histogram,2,c-ptl-tkt,0.578034682080925,0.00517825004695508
lu_ncb,1,alock-ls,0.04293688278231,0.000303777001352047
histogram,1,c-tkt-tkt,0.91743119266055,0.00751794916000413
vips,2,c-tkt-tkt,0.112612612612613,0.000715009791933974
histogram,2,c-ptl-tkt,0.613496932515337,0.00530814771532572
linear_regression,2,c-bo-mcs_stp,1.63934426229508,0.0111806451583329
histogram,2,mcs-ls,0.62111801242236,0.00535393298310759
bodytrack,1,ticket,0.0346860908775581,0.000350639669916118
streamcluster,1,ttas-ls,1.12359550561798,0.00908183980055989
string_match,1,ticket-ls,0.0321646831778707,0.000259161855646665
upscaledb,2,ttas,304727,1997.56809930281
word_count,2,spinlock-ls,0.136798905608755,0.00120030513196821
lu_ncb,2,mcs_spin,0.078125,0.0004307582332332
streamcluster,1,spinlock-ls,1.38888888888889,0.0117897221470202
histogram,2,hmcs,0.529100529100529,0.00486226068797712
linear_regression,2,spinlock,1.75438596491228,0.0110923106305755
vips,2,c-ptl-tkt,0.0955109837631328,0.000612763391204156
word_count,1,ticket,0.16750418760469,0.00134902577493298
dedup,2,ttas,0.0798084596967279,0.000788090549003382
water_nsquared,2,ticket-ls,0.0352112676056338,0.000223434941234574
histogram,2,c-bo-mcs_stp,0.4149377593361,0.00402966292909251
blackscholes,2,mcs_spin,0.0336021505376344,0.000330119598682781
linear_regression,2,ticket-ls,1.85185185185185,0.0117857382949469
histogram,1,c-ptl-tkt,0.934579439252336,0.00831187277049598
histogram,2,ahmcs,0.408163265306122,0.00403514000055427
histogram,2,ticket,0.515463917525773,0.00476224283579141
dedup,1,c-bo-mcs_stp,0.0718390804597701,0.000724589177264907
streamcluster,1,ticket,1.0989010989011,0.00907230500987833
histogram,1,spinlock,0.980392156862745,0.00781587749712499
lu_ncb,2,mcs-ls,0.0683526999316473,0.000366530935874959
upscaledb,1,clh_stp,16284,235.003303308838
fmm,2,mcs_spin,0.076103500761035,0.000595235840782348
linear_regression,2,malth_spin,1.92307692307692,0.0119215798477614
histogram,2,c-ptl-tkt,0.440528634361233,0.00418252519891964
s_raytrace,2,hticket-ls,0.113765642775882,0.000688183670088454
water_spatial,2,ttas-ls,0.0336587007741501,0.00032306235510189
radiosity,2,pthread,0.104602510460251,0.0010389075932369
histogram,2,c-ptl-tkt,0.53475935828877,0.00481367572976708
barnes,1,c-tkt-tkt,0.0544662309368192,0.000453802668893093
dedup,2,malth_stp,0.0507356671740233,0.000529770381702924
linear_regression,2,c-bo-mcs_stp,1.53846153846154,0.0104731837847173
linear_regression,2,clh_spin,2,0.0123096041217774
histogram,1,c-bo-mcs_stp,0.869565217391304,0.00724079489330486
s_raytrace,2,clh_stp,0.00226310905922556,2.90836784890914e-05
histogram,2,mcs_spin,0.490196078431373,0.00447785312949812
memcached-new,1,ttas,487725,2988.11616597282
rocksdb,1,clh-ls,3294362,24652.7162691665
histogram,2,c-ptl-tkt,0.45045045045045,0.00432712899625454
upscaledb,1,mcs_stp,36252,499.537378119949
dedup,2,spinlock,0.0806451612903226,0.000784656657990174
dedup,2,c-bo-mcs_spin,0.00969461948618517,7.00116660936295e-05
histogram,2,ttas,0.531914893617021,0.00472852810849891
barnes,2,pthreadadapt,0.0983284169124877,0.000654879986055248
histogram,2,ahmcs,0.478468899521531,0.00451118213105239
histogram,2,ttas,0.395256916996047,0.00396415732627293
string_match,1,malth_spin,0.0319182891797,0.000258880541534352
histogram,1,ticket,0.943396226415094,0.00772652424833262
histogram,2,mcs-ls,0.34965034965035,0.0030781747669677
sqlite,2,c-bo-mcs_stp,4120,41.3844280482198
lu_ncb,2,ticket,0.0772797527047913,0.000414794954211183
rocksdb,1,ticket-ls,3536853,26418.9293243951
streamcluster,2,mcs_spin,0.91743119266055,0.0059999487244382
water_nsquared,1,c-bo-mcs_spin,0.0179243592041585,0.000148113861851752
streamcluster_ll,2,ticket,23017,148.47505277228
pca_ll,2,pthreadadapt,743721,3534.14347376251
lu_ncb,1,mcs-timepub,0.0427350427350427,0.000301998920800213
streamcluster,2,malth_stp,0.769230769230769,0.00507277916264649
histogram,2,clh_spin,0.420168067226891,0.00407726395626251
radiosity,2,mcs_stp,0.0109027474923681,0.000139311210766281
x264,2,clh-ls,0.144927536231884,0.000879882623094954
radiosity_ll,1,malth_spin,315886,2518.55947257768
lu_cb,1,malth_spin,0.0520833333333333,0.000434074794445954
histogram,2,c-tkt-tkt,0.393700787401575,0.00395589576558029
canneal,2,ttas-ls,0.0183116645303058,0.000185854244253879
x264,2,hmcs,0.147492625368732,0.000895798363212818
upscaledb,2,alock-ls,309923,2005.69118424809
upscaledb,2,mcs-ls,310140,1999.21124818363
pca,2,c-tkt-tkt,0.141242937853107,0.00103635814982706
streamcluster,2,ticket-ls,0.613496932515337,0.00407595750610502
kyotocabinet,2,ahmcs,632413,4183.919438845
histogram,1,spinlock,0.934579439252336,0.00797578055335296
histogram,2,clh_stp,0.36101083032491,0.00361655888646094
histogram,1,ttas-ls,0.961538461538461,0.00792320142277879
dedup,2,hmcs,0.0428449014567266,0.000453076223088099
kyotocabinet,1,c-tkt-tkt,641102,5393.44712268233
barnes,1,c-bo-mcs_spin,0.0537345513164965,0.000447035523133357
matrix_multiply,1,mcs_spin,0.0338066260987153,0.000274242707387632
radiosity_ll,2,c-bo-mcs_stp,146812,1173.90412693043
p_raytrace,1,alock-ls,0.0169176112332939,0.000209842654077198
s_raytrace_ll,1,ttas-ls,189023,1473.99702925144
pca_ll,2,c-bo-mcs_stp,104848,1021.82113615891
kyotocabinet,1,mcs_stp,81452,1015.59546004441
histogram,1,spinlock,0.970873786407767,0.00808310342090759
radiosity_ll,2,c-bo-mcs_stp,63679,538.566645962649
s_raytrace_ll,1,clh_stp,188433,1495.0042162605
kyotocabinet,2,ttas-ls,551595,3635.60920885751
string_match,2,c-bo-mcs_stp,0.0625390869293308,0.000387079042227488
vips,2,ahmcs,0.131061598951507,0.000824467575164417
histogram,1,mcs_stp,0.943396226415094,0.00806840015275741
dedup,2,hticket-ls,0.0490196078431373,0.000491174544593166
histogram,2,mcs-ls,0.469483568075117,0.00436301952469562
linear_regression,2,mcs_stp,0.606060606060606,0.00599458953525824
fmm,1,spinlock,0.0551267916207277,0.000491046287527628
streamcluster,2,pthread,0.613496932515337,0.00428509788050574
radiosity_ll,2,c-ptl-tkt,506191,2972.5990321769
pca_ll,1,ahmcs,426840,2748.39797675824
fmm,1,ticket,0.0552791597567717,0.000486300153879471
histogram,2,mcs_stp,0.374531835205993,0.0036755783821225
histogram,2,hmcs,0.454545454545455,0.00434162528334369
histogram,2,mcs_stp,0.292397660818713,0.00311193866826962
rocksdb,2,ahmcs,6262468,36790.6457743922
lu_ncb,1,malth_spin,0.0472143531633617,0.000330624510518058
streamcluster_ll,1,ttas,24294,201.491102165701
lu_cb,2,mcs_spin,0.0779423226812159,0.000567411230852086
dedup,2,mutexee,0.0838222967309304,0.000842598691790034
streamcluster,2,mcs_spin,0.840336134453782,0.00550204156828718
word_count,1,mcs-timepub,0.16750418760469,0.0013142387687757
dedup,2,c-ptl-tkt,0.0783085356303837,0.000781037362578038
streamcluster,2,alock-ls,1.12359550561798,0.00731255634735997
pca_ll,1,pthreadadapt,427078,2823.49375178428
matrix_multiply,2,partitioned,0.0678886625933469,0.000418134007963899
radiosity_ll,2,clh_stp,6178,76.8277553684389
linear_regression,1,clh_stp,1.17647058823529,0.00924370740626728
histogram,2,ticket,0.36101083032491,0.00369421696821162
lu_ncb,1,ticket-ls,0.0436681222707424,0.00031296155570235
lu_ncb,1,clh_stp,0.0501002004008016,0.000348699825990453
radiosity,2,mcs-ls,0.114810562571757,0.00121766010736952
histogram,2,mcs_stp,0.277008310249307,0.00290343290176436
streamcluster_ll,1,malth_stp,21778,180.353992701833
histogram,2,ahmcs,0.568181818181818,0.00508936756403956
streamcluster,2,c-bo-mcs_spin,1.01010101010101,0.00660250741707526
streamcluster,2,c-bo-mcs_spin,1.03092783505155,0.00681569906038705
sqlite,2,mcs_stp,588,7.58634225127648
histogram,2,mcs_stp,0.318471337579618,0.00331263676282987
histogram,2,spinlock-ls,0.386100386100386,0.00382780060227227
streamcluster,1,ahmcs,1.20481927710843,0.00993002342283995
radiosity,2,mutexee,0.104275286757039,0.00105193313078207
matrix_multiply,2,c-ptl-tkt,0.0677506775067751,0.000411571874339399
streamcluster,1,pthreadadapt,1.14942528735632,0.00932006847752553
sqlite,2,malth_stp,9620,94.144501671427
histogram,2,mcs_stp,0.294117647058824,0.00306567866751209
lu_cb,1,c-ptl-tkt,0.0514933058702369,0.000433137647201862
rocksdb,2,hmcs,6359377,37951.2647519261
histogram,2,malth_spin,0.384615384615385,0.00375966571518801
blackscholes,1,pthread,0.0267522739432852,0.000275357878283751
radiosity_ll,2,c-bo-mcs_stp,66900,566.326471787266
matrix_multiply,1,clh-ls,0.0341530054644809,0.00027965018671123
swaptions,1,partitioned,0.0364033491081179,0.000316470346576304
streamcluster_ll,2,mcs_spin,27132,178.734489066692
linear_regression,2,ahmcs,2.04081632653061,0.012672564047107
kyotocabinet,2,ahmcs,604978,3916.21250597511
freqmine,1,spinlock,0.0170940170940171,0.000143912415139011
water_spatial,2,partitioned,0.0875656742556918,0.000639327657257936
water_spatial,1,ahmcs,0.0135189941868325,0.000147153734420434
upscaledb,2,c-bo-mcs_stp,50018,579.401772361502
dedup,2,ttas,0.0706713780918728,0.000703109298305969
lu_ncb,2,mcs_spin,0.0746825989544436,0.000416298503024969
rocksdb,2,spinlock-ls,6091405,36239.4523567276
vips,2,hmcs,0.111111111111111,0.000706062678857371
histogram,2,ticket-ls,0.4739336492891,0.00445902905650035
matrix_multiply,2,c-tkt-tkt,0.0658327847267939,0.000401813642612016
streamcluster_ll,2,mcs-timepub,26926,173.510447508936
string_match,1,c-bo-mcs_stp,0.0321646831778707,0.000258913066320191
pca_ll,1,partitioned,429655,2776.48458078992
upscaledb,2,ahmcs,326554,2120.73608194941
freqmine,1,mcs-timepub,0.0156985871271586,0.000136109841455447
streamcluster,2,spinlock-ls,0.826446280991736,0.00545563175018156
lu_ncb,1,malth_stp,0.0481927710843374,0.000337456105097637
histogram,2,pthreadadapt,0.367647058823529,0.00370360303428641
string_match,1,spinlock,0.0322268772155978,0.000257790188716341
linear_regression,2,clh-ls,2.04081632653061,0.0124253066668194
streamcluster,2,mcs_stp,0.934579439252336,0.00607625769024845
word_count,2,c-tkt-tkt,0.132978723404255,0.00118124021944911
vips,2,ahmcs,0.111111111111111,0.000706662716921454
linear_regression,2,c-bo-mcs_stp,1.96078431372549,0.0123295435974079
word_count,1,clh-ls,0.170357751277683,0.00134246329553987
streamcluster,2,pthreadadapt,0.515463917525773,0.00337254052212829
word_count,1,malth_stp,0.167224080267559,0.00131677143345699
histogram,2,mutexee,0.409836065573771,0.0040117418870945
histogram,2,c-tkt-tkt,0.568181818181818,0.00483245781762068
radiosity_ll,2,c-bo-mcs_spin,513354,3055.35235800449
histogram,2,ttas-ls,0.602409638554217,0.00519794480747353
memcached-new,1,malth_spin,449829,2826.19550729477
streamcluster_ll,1,ttas-ls,23798,196.654870734914
lu_ncb,2,ticket,0.0786782061369001,0.000432029027359839
vips,2,ticket-ls,0.13262599469496,0.000837684235935836
linear_regression,2,mcs_stp,0.91743119266055,0.00776196572216584
streamcluster_ll,2,spinlock-ls,31306,204.102660365324
freqmine,1,ttas,0.016857720836143,0.000142428452625703
histogram,2,c-tkt-tkt,0.380228136882129,0.00384352418082325
histogram,2,c-bo-mcs_spin,0.574712643678161,0.00506237591294001
histogram,2,alock-ls,0.363636363636364,0.00372216991250057
streamcluster,1,ahmcs,1.42857142857143,0.012136631233084
radiosity_ll,2,spinlock-ls,171442,1130.01512016942
histogram,2,pthread,0.381679389312977,0.00371001764532622
dedup,2,clh_spin,0.0146907595122668,0.000147377657731693
radiosity_ll,1,c-ptl-tkt,319903,2543.65993498692
dedup,2,spinlock-ls,0.0813008130081301,0.000782913860769937
streamcluster,2,ticket-ls,0.641025641025641,0.00418227830999453
dedup,1,c-tkt-tkt,0.115207373271889,0.00108199853629835
vips,2,ahmcs,0.110619469026549,0.000703234963532682
streamcluster_ll,1,alock-ls,25321,208.446880739909
bodytrack,1,spinlock,0.0350140056022409,0.000354403906295426
water_spatial,1,malth_spin,0.0507356671740233,0.000442947292439273
linear_regression,1,ticket,1.44927536231884,0.0107956664165419
lu_ncb,2,hmcs,0.074019245003701,0.000409312943669367
s_raytrace,2,mcs-timepub,0.116279069767442,0.000698889940666998
ferret,1,ahmcs,0.0253742704897234,0.000179241385017576
streamcluster,2,spinlock,0.671140939597315,0.00445061226115995
histogram,1,spinlock,0.952380952380952,0.00771446767874105
streamcluster,2,alock-ls,1.14942528735632,0.00745240558435579
