bench,node,strategy,throughput,tpp
lu_cb,3,malth_spin,0.078125,0.000469790215367244
histogram,2,mutexee,0.632911392405063,0.00480577443401818
pca_ll,2,ttas-ls,666712,2831.83240210114
histogram,4,mcs_spin,0.24330900243309,0.00211145230913555
lu_cb,1,malth_spin,0.0455166135639508,0.000313325547705238
pca_ll,4,clh-ls,786832,2677.45937909241
dedup,2,hticket-ls,0.0415454923140839,0.000324169298400268
volrend,3,spinlock-ls,0.0831255195344971,0.000559570810933875
lu_ncb,4,alock-ls,0.0751314800901578,0.000390787080162707
s_raytrace_ll,2,spinlock,85010,490.929234909858
vips,1,ttas-ls,0.0865051903114187,0.000570291131957614
swaptions,4,c-bo-mcs_stp,0.132100396301189,0.000531550493699899
radiosity_ll,3,mcs_spin,293711,1440.69512579637
p_raytrace,2,spinlock,0.013550135501355,0.000117603075052089
streamcluster_ll,2,mcs_stp,13180,78.7129211900493
dedup,2,backoff,0.0934579439252337,0.00069383166099435
radiosity,3,ttas-ls,0.0517866390471258,0.000386474332397262
histogram,2,ttas-ls,0.636942675159236,0.00477690339692623
swaptions,1,ttas-ls,0.0362844702467344,0.000239496351339548
canneal,4,ticket,0.0138064337981499,0.000111467778363832
vips,4,c-bo-mcs_spin,0.0423370025402202,0.000194179281658816
upscaledb,1,malth_stp,143051,1477.45121049711
streamcluster_ll,2,ttas,17205,102.474796411675
s_raytrace_ll,4,clh_stp,12220,118.733475266151
freqmine,4,backoff,0.0320410124959949,0.000179645021706575
freqmine,2,spinlock-ls,0.0250689395838556,0.000153345083921762
pca_ll,4,ttas,380138,1615.28555130308
word_count,1,c-bo-mcs_spin,0.129366106080207,0.000981804497070082
blackscholes,2,spinlock-ls,0.0313676286072773,0.000240432929572664
barnes,2,hmcs,0.0881834215167548,0.000517052295781892
memcached,2,ttas-ls,87699,514.464978420911
matrix_multiply,4,c-ptl-tkt,0.114285714285714,0.000510084251130944
memcached,2,c-tkt-tkt,144731,819.995932626182
pca,4,spinlock,0.0178954903364352,8.97376236561807e-05
s_raytrace,4,ttas,0.05249343832021,0.000236429292004257
pca_ll,1,c-bo-mcs_stp,338965,2148.16559719435
kmeans,4,backoff,0.042571306939123,0.000178683610226125
pca_ll,2,spinlock-ls,584670,2528.64119618105
pca,1,ticket,0.0812347684809098,0.000586342576830564
string_match,1,backoff,0.0354358610914245,0.000241631442865233
string_match,1,malth_stp,0.0350385423966363,0.000238493371718399
lu_ncb,4,hticket-ls,0.0781860828772479,0.000397130855538641
streamcluster,3,spinlock,0.0473260766682442,0.000310368037143476
linear_regression,3,spinlock-ls,1.75438596491228,0.00915304193660208
fmm,4,ahmcs,0.0542888165038002,0.000347504757224581
ferret,2,ticket,0.0526592943654555,0.000261992287602034
sqlite,4,pthread,10565,49.6950506608233
rocksdb,2,malth_spin,5113343,28663.5685032673
upscaledb,3,c-bo-mcs_stp,36633,292.725707438039
ssl_proxy,1,c-ptl-tkt,76577,507.796988444301
string_match,2,clh_stp,0.0611995104039168,0.000362869944179923
ferret,1,ttas,0.0268024658268561,0.000169861246564603
vips,2,mcs-ls,0.165289256198347,0.000891947020823008
bodytrack,1,spinlock,0.0263157894736842,0.000230089237496949
string_match,2,mutexee,0.0662251655629139,0.00037861633016674
ssl_proxy,3,c-tkt-tkt,78572,399.405139896617
ferret,1,clh_stp,0.0268672756582483,0.000169260505059519
sqlite,2,malth_stp,12830,94.235475665352
canneal,4,malth_stp,0.013873473917869,0.000111936552091306
dedup,3,ticket-ls,0.061652281134402,0.000443413013550726
water_spatial,1,pthread,0.0473484848484848,0.000340734152380889
fmm,3,mcs-ls,0.0671591672263264,0.000444029022337227
pca,1,hmcs,0.084530853761623,0.000615672332894725
swaptions,4,mcs-timepub,0.13262599469496,0.000533554588319142
water_spatial,2,ticket-ls,0.0799360511590727,0.000512280729708737
streamcluster,4,spinlock,0.0299222022740874,0.000173766170055748
streamcluster_ll,2,mcs-ls,12175,73.3742503509534
dedup,3,c-ptl-tkt,0.0603500301750151,0.000456659593135911
kmeans,3,mcs-timepub,0.0400641025641026,0.000189857940406086
water_spatial,4,c-bo-mcs_stp,0.107181136120043,0.000636725316602909
memcached,3,mcs-timepub,45627,241.233278290145
vips,4,spinlock,0.25974025974026,0.00109438817519355
pca,4,mcs_stp,0.00730460189919649,7.20306359542588e-05
ferret,3,c-tkt-tkt,0.0122129946262824,5.5501565023723e-05
radiosity,4,c-bo-mcs_spin,0.0676132521974307,0.000542886600039171
ssl_proxy,2,backoff,76143,441.74836813652
dedup,4,mcs-ls,0.0299043062200957,0.000227934588604549
pca_ll,1,spinlock,329291,2060.59265403359
s_raytrace_ll,3,hmcs,653076,2770.26267101974
mysqld,2,mcs-timepub,1908,8.5742517189184
lu_cb,2,clh-ls,0.0653167864141084,0.000415870094186251
s_raytrace,3,pthreadadapt,0.0752445447705041,0.000353011064355188
s_raytrace_ll,3,spinlock-ls,71324,366.904082957649
dedup,1,mcs-ls,0.0619962802231866,0.000492347739903154
dedup,3,c-ptl-tkt,0.0105820105820106,5.34175692931821e-05
s_raytrace,4,hticket-ls,0.123609394313968,0.000501209798911195
string_match,3,hticket-ls,0.0945179584120983,0.000473948935602305
ferret,3,pthreadadapt,0.0753579502637528,0.000308673543847373
s_raytrace_ll,2,pthreadadapt,194205,1047.72471449481
radiosity,2,clh-ls,0.05720823798627,0.00046961008786749
word_count,3,mcs_spin,0.0513610683102209,0.00044576750240158
water_nsquared,4,mcs_spin,0.0601322910402886,0.000267187669583596
streamcluster,4,ttas,0.0286532951289398,0.000257695069846471
fmm,3,ticket,0.0625,0.000413669045299804
freqmine,1,malth_spin,0.0165016501650165,0.000111531946487746
barnes,1,ticket-ls,0.0506842372022301,0.000344518043753744
bodytrack,3,clh-ls,0.0427350427350427,0.000335337793982361
radiosity,3,c-ptl-tkt,0.0699300699300699,0.000570236706654012
radiosity,2,alock-ls,0.0621504039776259,0.00051221264826894
barnes,3,pthreadadapt,0.120627261761158,0.000628819370647906
histogram,3,ticket,0.268817204301075,0.0022842518945985
freqmine,3,c-bo-mcs_stp,0.0301841231512225,0.000173186849213027
water_nsquared,1,clh-ls,0.015135462388376,0.000106651576441263
barnes,1,c-tkt-tkt,0.0503271263210871,0.000342898723187389
lu_cb,3,clh_spin,0.0768049155145929,0.000464496955988409
swaptions,1,ttas,0.0365363536719035,0.000240679621430046
ssl_proxy,4,clh_spin,44993,206.742183660818
matrix_multiply,2,mcs_stp,0.0582750582750583,0.000345352983013242
lu_ncb,1,c-bo-mcs_spin,0.0339328130302002,0.000224133546843189
bodytrack,2,mcs_stp,0.036036036036036,0.000301074177297055
volrend,2,ticket,0.107296137339056,0.000750402532990354
fmm,4,pthread,0.069589422407794,0.00045478831253796
upscaledb,3,clh-ls,231724,1217.96888965261
swaptions,2,c-bo-mcs_stp,0.0668449197860962,0.000368205599373098
rocksdb,1,spinlock-ls,2522539,16888.9396415903
pca_ll,4,ttas,371337,1582.09897173728
word_count,4,hticket-ls,0.0453103760761214,0.000396340747270405
kmeans,3,clh_stp,0.0411692054343351,0.000194940197727687
radiosity,3,hmcs,0.0658327847267939,0.000536333606698818
canneal,2,mutexee,0.0128139415684264,0.000104001520052937
streamcluster_ll,4,ticket,2652,14.8737232672446
volrend,1,malth_stp,0.0977517106549365,0.000695915151413666
p_raytrace,3,malth_stp,0.0136351240796291,0.00011866895098812
swaptions,3,clh_spin,0.0998003992015968,0.000465039246940742
vips,3,ttas,0.230414746543779,0.00105986812308954
rocksdb,1,ticket,2545233,16913.939559646
lu_cb,1,alock-ls,0.0454132606721163,0.000313547750673733
word_count,4,mcs_stp,0.0432152117545376,0.000384517762210674
streamcluster,2,c-bo-mcs_stp,0.520833333333333,0.00307208601604909
vips,4,ticket,0.125470514429109,0.000555671339248983
s_raytrace,4,c-bo-mcs_stp,0.0164853280580284,0.000122412870033584
ssl_proxy,3,c-bo-mcs_spin,79761,402.259104398581
p_raytrace,2,hmcs,0.0135648399348888,0.000118385843983725
sqlite,1,malth_stp,12514,94.3798766958663
x264,3,ticket,0.125628140703518,0.00077367977669782
histogram,3,clh_spin,0.267379679144385,0.00229966595696216
upscaledb,1,c-tkt-tkt,273546,1919.38211986369
barnes,3,ttas-ls,0.113895216400911,0.000610192569794424
pca,2,backoff,0.0849617672047579,0.000547900769976458
swaptions,3,pthread,0.0998003992015968,0.00046548182649468
rocksdb,3,c-ptl-tkt,7442310,36052.9738063384
s_raytrace_ll,4,ticket,238035,1043.2458597162
barnes,1,partitioned,0.0506072874493927,0.000346566318629393
kyotocabinet,4,ttas,281740,1342.78409185661
upscaledb,2,mutexee,61225,617.390784629015
lu_cb,4,mcs-timepub,0.0874890638670166,0.000497199701177809
kmeans,2,clh_spin,0.0324359390204346,0.00017945857991414
water_spatial,4,pthread,0.117785630153121,0.000679815379274337
s_raytrace,1,clh_spin,0.0540248514316586,0.000343327839164355
vips,2,mcs-ls,0.165562913907285,0.000893811544449708
streamcluster,4,hmcs,0.199600798403194,0.000950895895696731
rocksdb,1,mcs-ls,2527696,16866.37880009
streamcluster,1,partitioned,0.649350649350649,0.00448374287646471
lu_cb,1,mcs-ls,0.0453514739229025,0.000310591839530445
lu_ncb,3,malth_spin,0.0628140703517588,0.000348914630334794
canneal,4,ttas-ls,0.0137211855104281,0.000110937832441682
bodytrack,1,clh_stp,0.0261917234154007,0.000227546181931164
lu_cb,2,clh_spin,0.0656598818122127,0.00041575477128553
rocksdb,3,hticket-ls,6766608,32758.1992587514
streamcluster_ll,4,ahmcs,3971,31.6690064860055
rocksdb,2,ticket,5115518,28695.0877492191
s_raytrace_ll,3,malth_spin,326603,1476.34450874274
x264,2,mcs-timepub,0.116959064327485,0.000737748175110909
barnes,2,malth_spin,0.0892857142857143,0.000520886602127254
bodytrack,4,c-bo-mcs_stp,0.020669698222406,0.000183301017730509
radiosity_ll,4,ticket-ls,134079,596.85853134705
dedup,1,clh-ls,0.013331555792561,0.000108741807965257
histogram,1,clh_spin,0.819672131147541,0.00593987758078623
ssl_proxy,1,mcs_stp,7667,70.6847894833276
s_raytrace_ll,2,c-bo-mcs_stp,169471,1079.39969400438
ferret,3,backoff,0.0693481276005548,0.000287329250056943
water_nsquared,1,partitioned,0.0192159877017679,0.000128142214829767
kmeans,1,clh-ls,0.0226244343891403,0.000150402497877465
blackscholes,3,ttas,0.0339328130302002,0.000258625913764858
freqmine,3,malth_stp,0.0303951367781155,0.000174020853361567
linear_regression,1,ttas-ls,1.03092783505155,0.00697202466041377
ssl_proxy,1,backoff,81539,545.138120298857
lu_ncb,2,backoff,0.04516711833785,0.000277196844185557
string_match,3,c-ptl-tkt,0.0938967136150235,0.000467408952155217
bodytrack,2,malth_spin,0.0361925443358668,0.000305193728891466
kyotocabinet,1,clh-ls,384251,2716.49091340219
s_raytrace,3,hticket-ls,0.12970168612192,0.000568847825215581
blackscholes,3,clh_spin,0.03382949932341,0.000257523760028626
sqlite,2,mcs_stp,1044,9.86945546470615
x264,4,c-bo-mcs_spin,0.128865979381443,0.000783534339273895
dedup,4,spinlock,0.04212299915754,0.000299180409270447
s_raytrace,3,hticket-ls,0.131233595800525,0.000574791579409353
fmm,3,ttas-ls,0.0632511068943706,0.000427609891713016
pca_ll,2,spinlock-ls,590259,2567.13631040668
p_raytrace,3,clh_spin,0.0135998912008704,0.00011930403339763
word_count,2,ttas,0.0963391136801541,0.000752481457538163
pca,4,mutexee,0.06426735218509,0.000366846186394158
volrend,2,hmcs,0.113636363636364,0.00080089298799304
string_match,4,c-bo-mcs_spin,0.119904076738609,0.000535509118018432
bodytrack,1,pthread,0.0263019463440295,0.000226740150730957
rocksdb,2,clh_stp,4945864,27787.1142214782
volrend,4,ticket,0.0680272108843537,0.000443229267189449
sqlite,3,pthreadadapt,13130,66.2443225323555
water_spatial,2,malth_spin,0.075187969924812,0.000493721876071401
histogram,3,mcs_spin,0.269541778975741,0.00233579972606488
fmm,4,alock-ls,0.0599880023995201,0.000387558327407163
memcached,1,ahmcs,168718,1062.43707920142
water_spatial,3,ahmcs,0.0117178345441762,9.67100263149007e-05
string_match,4,pthreadadapt,0.117508813160987,0.000528736868078989
p_raytrace,3,partitioned,0.0135685210312076,0.000117601548850407
matrix_multiply,2,c-tkt-tkt,0.0623052959501558,0.000359841653868053
lu_ncb,4,pthread,0.077639751552795,0.000394141769661909
ssl_proxy,3,malth_spin,50116,255.875733395601
x264,1,ttas,0.0798084596967279,0.000550643192988164
radiosity,1,pthreadadapt,0.0604960677555959,0.000501282624582922
barnes,4,pthreadadapt,0.142857142857143,0.000686184390718788
fmm,3,pthreadadapt,0.0668002672010688,0.000446820980784421
ssl_proxy,2,clh_spin,56667,328.705841648706
lu_ncb,2,alock-ls,0.0479616306954436,0.000288474025891886
rocksdb,3,mcs_stp,7134532,34554.7445584961
dedup,3,ticket-ls,0.00862515094014145,4.11360152494203e-05
pca_ll,1,spinlock-ls,323910,2029.07549736326
p_raytrace,4,clh_spin,0.0135611608353675,0.000117409530971765
pca_ll,4,mcs-timepub,742567,2475.33437683348
barnes,1,clh-ls,0.0480769230769231,0.000329293942062725
dedup,1,alock-ls,0.0199441563621859,0.000164273759937531
bodytrack,4,clh_stp,0.0410509031198686,0.000312994020078039
matrix_multiply,3,clh_spin,0.0897666068222621,0.00044887044045144
swaptions,3,clh_stp,0.0998003992015968,0.00046574566306348
pca_ll,4,c-bo-mcs_stp,111904,877.464426401542
swaptions,4,c-tkt-tkt,0.13262599469496,0.000532914270583297
canneal,3,alock-ls,0.0134228187919463,0.000108929512043467
dedup,1,malth_spin,0.0649350649350649,0.000509568751832836
radiosity_ll,1,mcs_stp,111798,870.191147598804
pca,2,c-bo-mcs_stp,0.05824111822947,0.00043053487672624
upscaledb,3,hmcs,292046,1533.29186327119
lu_cb,4,c-ptl-tkt,0.0859106529209622,0.000498137487595411
barnes,3,partitioned,0.119331742243437,0.000627118736328655
s_raytrace,1,c-bo-mcs_stp,0.0540540540540541,0.000343715619125542
ferret,3,spinlock-ls,0.0699790062981106,0.000287363216574463
string_match,1,partitioned,0.0352609308885755,0.000238385237994137
water_nsquared,2,pthread,0.0369549150036955,0.000202467643609937
fmm,4,mcs-timepub,0.0677506775067751,0.000443605404057104
ssl_proxy,1,ticket,36862,251.935175443167
kmeans,1,backoff,0.0228050171037628,0.00015081718632668
mysqld,1,pthreadadapt,2974,14.0346200476544
rocksdb,1,spinlock,2530040,16968.5739601162
word_count,4,c-ptl-tkt,0.0459558823529412,0.000404154692455637
vips,4,c-tkt-tkt,0.0758725341426404,0.000342212956143302
blackscholes,3,alock-ls,0.0337381916329285,0.000254519491928353
ferret,2,backoff,0.0527148128624143,0.000261550343484873
streamcluster,4,mcs-ls,0.0347101700798334,0.000283649649272272
lu_ncb,4,mcs-timepub,0.0816993464052288,0.000401607242788069
sqlite,2,c-bo-mcs_stp,21475,137.133945119525
freqmine,2,pthreadadapt,0.0251889168765743,0.000153478323822904
barnes,2,ttas,0.0892857142857143,0.000525178164289545
swaptions,2,pthreadadapt,0.0667556742323097,0.000369411692710586
pca,3,spinlock,0.0357015351660121,0.000208031784154449
streamcluster_ll,3,mcs-ls,3241,26.1121596617166
matrix_multiply,4,c-bo-mcs_stp,0.115473441108545,0.000508807961390626
water_spatial,2,malth_stp,0.0768639508070715,0.000499883709303344
dedup,2,mcs-ls,0.0411861614497529,0.0003258147302047
p_raytrace,2,spinlock-ls,0.0132345156167284,0.00011524813427982
water_nsquared,3,c-tkt-tkt,0.0536193029490617,0.000252891540185026
blackscholes,1,c-ptl-tkt,0.0255623721881391,0.000199832744988263
water_nsquared,4,ahmcs,0.0257400257400257,0.000159522585044399
histogram,3,mutexee,0.263852242744063,0.00227048197246396
memcached,2,c-bo-mcs_stp,81783,472.632796708858
string_match,3,partitioned,0.0937207122774133,0.000470936229687343
pca_ll,2,spinlock-ls,552976,2433.39828764496
x264,4,c-tkt-tkt,0.128369704749679,0.000778099722243921
word_count,1,pthreadadapt,0.12853470437018,0.000978461952642978
pca_ll,1,c-tkt-tkt,323872,2023.84489111579
canneal,2,hticket-ls,0.012846865364851,0.00010450378396466
string_match,2,pthread,0.0667556742323097,0.000381658148580298
s_raytrace,3,malth_spin,0.108932461873638,0.000494003647871137
pca,2,c-tkt-tkt,0.0865051903114187,0.000596518138656917
freqmine,4,hticket-ls,0.0320615581917281,0.000179520588415983
swaptions,3,backoff,0.0997008973080758,0.000463850965263747
histogram,3,c-ptl-tkt,0.264550264550265,0.0022911907028247
upscaledb,2,ttas-ls,202726,1192.70096613567
streamcluster_ll,4,c-ptl-tkt,4938,32.1851201554355
radiosity,4,c-ptl-tkt,0.0654450261780105,0.000515358916068762
kyotocabinet,1,mcs_spin,380562,2688.60812571158
rocksdb,2,clh_stp,5025636,28135.0309685782
kmeans,4,spinlock,0.0418760469011725,0.000176510291764665
word_count,2,c-bo-mcs_stp,0.094876660341556,0.000754487251437212
streamcluster_ll,4,ttas,2425,22.0047461651353
dedup,3,ticket,0.0108742931709439,5.34385549253025e-05
kmeans,4,mcs_stp,0.0436109899694723,0.000183151894748247
radiosity_ll,4,c-bo-mcs_spin,434440,1817.51912220972
vips,1,c-ptl-tkt,0.0859845227858985,0.000567753893684874
radiosity_ll,3,c-bo-mcs_stp,282413,1718.12073644756
linear_regression,2,spinlock-ls,1.51515151515152,0.00906354608050031
rocksdb,3,mcs-ls,7433307,35688.9510418708
matrix_multiply,3,c-ptl-tkt,0.091743119266055,0.000458456403796367
pca,3,malth_spin,0.0906618313689937,0.000560514030826456
ssl_proxy,2,backoff,75230,431.2282782297
histogram,1,backoff,0.819672131147541,0.00583334518960743
s_raytrace_ll,2,spinlock-ls,99326,569.439793437243
memcached,2,hmcs,110028,629.716492281114
p_raytrace,1,ticket,0.0135263086703639,0.000117960275606993
canneal,1,alock-ls,0.0111358574610245,9.19307771566321e-05
sqlite,1,pthread,11187,80.0034155386843
histogram,1,alock-ls,0.854700854700855,0.00627385626000547
x264,1,c-tkt-tkt,0.0794912559618442,0.000547760089582
streamcluster_ll,4,partitioned,18098,84.31195821455
bodytrack,4,ticket-ls,0.0424808836023789,0.00032085366500656
blackscholes,4,hmcs,0.0352858151023289,0.000267495855956206
lu_cb,4,alock-ls,0.0875656742556918,0.000503997310271187
dedup,3,ticket,0.00766107408258638,3.71570222473426e-05
pca,3,ticket-ls,0.0654450261780105,0.000401433015829403
upscaledb,1,partitioned,220529,1554.05245944804
linear_regression,4,c-bo-mcs_stp,1.81818181818182,0.0095695512496743
radiosity,4,ahmcs,0.0600961538461538,0.000490822526530149
streamcluster,3,c-tkt-tkt,0.359712230215827,0.00187390851153644
ssl_proxy,2,ticket-ls,38513,223.555465879769
canneal,1,clh_spin,0.0110643947776057,9.04995611104325e-05
blackscholes,2,c-bo-mcs_stp,0.0312304809494066,0.000239888373414886
upscaledb,2,clh_spin,235037,1420.92031651743
blackscholes,4,hticket-ls,0.0353982300884956,0.000265580014733354
word_count,2,backoff,0.0952380952380952,0.000745760082845235
lu_cb,2,ttas,0.0632111251580278,0.000407426167511279
linear_regression,1,mcs_spin,1.05263157894737,0.0072822341101943
upscaledb,3,hmcs,294685,1547.10515591083
linear_regression,4,hticket-ls,2.63157894736842,0.0126408438076735
word_count,4,mcs-timepub,0.045662100456621,0.000402513102793691
volrend,2,mcs-timepub,0.107758620689655,0.000780968581022487
barnes,3,spinlock-ls,0.119617224880383,0.000631032243085928
s_raytrace,2,c-ptl-tkt,0.099304865938431,0.000511466013376993
radiosity,4,hticket-ls,0.0658327847267939,0.000520329169057128
bodytrack,4,clh_spin,0.0443262411347518,0.00032740518917371
ssl_proxy,2,pthread,38817,227.020879282857
pca,2,c-bo-mcs_stp,0.0571755288736421,0.000419927863372274
streamcluster,4,c-tkt-tkt,0.0529380624669137,0.000428383525114669
pca_ll,3,ttas-ls,501057,2047.26224676475
p_raytrace,1,mcs-timepub,0.0135171668018383,0.000117795725343906
freqmine,1,clh_spin,0.0166057788110262,0.000112234414284556
sqlite,3,mcs-timepub,11960,53.3312222017414
lu_ncb,2,malth_spin,0.0441306266548985,0.000267940785262226
bodytrack,3,c-tkt-tkt,0.0413907284768212,0.000333195925221882
volrend,2,spinlock-ls,0.104058272632674,0.00072718747763035
